ChEBI_ID	Primary_Name
CHEBI:228263	EC 2.1.1.354 ([histone H3]-lysine(4) N-trimethyltransferase) inhibitor
CHEBI:228274	sarcorine
CHEBI:228278	2-pyrimidinemethanol
CHEBI:228279	1-amino-3,3-diethoxypropane
CHEBI:228283	7-ethoxy-N(3)-(2-furanylmethyl)-3,9-acridinediamine
CHEBI:228284	WNK signaling inhibitor
CHEBI:228286	isosarcodine
CHEBI:228287	sarcodine
CHEBI:228288	sarcocine
CHEBI:228289	pachyaximine A
CHEBI:228290	astropectenol B
CHEBI:228291	astropectenol A
CHEBI:228292	astropectenol C
CHEBI:228293	astropectenol D
CHEBI:228294	5-ethynylcytidine
CHEBI:228296	5alpha-cholesta-24-en-3beta,20beta-diol-23-one
CHEBI:228297	23-oxo steroid
CHEBI:228298	5alpha-cholesta-9(11)-en-3beta, 20beta-diol
CHEBI:228299	asterasterol A
CHEBI:228300	asterasterol B
CHEBI:228301	asterasterol C
CHEBI:228302	zuranolone
CHEBI:228303	YXG-158
CHEBI:228304	vamorolone
CHEBI:228345	ZCAN262
CHEBI:228346	ulotaront
CHEBI:228347	trace amine-associated receptor 1 agonist
CHEBI:228352	dihydroserrulatene
CHEBI:228360	zonarene
CHEBI:228362	koidzumiol
CHEBI:228363	subrutilane
CHEBI:228364	NMR chemical shift reference compound
CHEBI:228365	pemafibrate
CHEBI:228366	AT-1015 hydrochloride
CHEBI:228368	sodium (9xi,14xi,25S)-3beta,5,6beta,16beta,26-pentahydroxy-5alpha,8xi-cholestan-15alpha-yl sulfate
CHEBI:228369	(9xi,14xi,25S)-cholestane-3beta,6alpha,8,15alpha,16beta,26-hexol
CHEBI:228370	(9xi,14xi,25S)-cholestane-3beta,4beta,6alpha,7alpha,8,15alpha,16beta,26-octol
CHEBI:228371	(9xi,14xi,25S)-cholestane-3beta,6beta,7alpha,8,15alpha,16beta,26-heptol
CHEBI:228372	(9xi,14xi,25S)-cholestane-3beta,4beta,6beta,7alpha,8,15alpha,16beta,26-octol
CHEBI:228374	smoothib
CHEBI:228800	KRIBB11
CHEBI:228801	heat shock factor 1 inhibitor
CHEBI:228806	3-(trimethylsilyl)propane-1-sulfonate
CHEBI:229204	cis-cyclooctene
CHEBI:229212	pirtobrutinib
CHEBI:229213	elacestrant
CHEBI:229217	nirogacestat
CHEBI:229218	nirogacestat dihydrobromide
CHEBI:229219	nirogacestat(2+)
CHEBI:222828	monoethylglycinexylidide
CHEBI:223328	andilesin B
CHEBI:223334	andilesin C
CHEBI:223401	4',5-dihydroxydiclofenac
CHEBI:223404	3'-hydroxy-4'-methoxydiclofenac
CHEBI:223792	3'-hydroxydiclofenac
CHEBI:224037	3-sulfinato-L-alaninate(2-)
CHEBI:224366	tert-butylammonium
CHEBI:225238	benzylaminium
CHEBI:225282	alpha-sulfophenylacetic acid
CHEBI:225365	cyclooctene
CHEBI:228133	1,2-dodecanediol
CHEBI:228134	1,7-dodecanediol
CHEBI:228135	1,8-dodecanediol
CHEBI:228136	1,11-dodecanediol
CHEBI:228137	1,12-dodecanediol
CHEBI:228138	antinociceptive agent
CHEBI:228139	C3a receptor antagonist
CHEBI:228145	atglistatin
CHEBI:228158	pioxaniliprole
CHEBI:228159	bisulflufen
CHEBI:228160	(4R)-4-methyl-L-glutamic acid
CHEBI:228161	metazosulfuron
CHEBI:228162	(R)-metazosulfuron
CHEBI:228163	(S)-metazosulfuron
CHEBI:228164	3-chloro-N-[(4,6-dimethoxypyrimidin-2-yl)carbamoyl]-1-methyl-4-(5-methyl-5,6-dihydro-1,4,2-dioxazin-3-yl)-1H-pyrazole-5-sulfonamide
CHEBI:228171	pentacosanol
CHEBI:228172	fatty alcohol 25:0
CHEBI:228173	pentacosan-2-ol
CHEBI:228174	pentacosan-3-ol
CHEBI:228175	pentacosan-4-ol
CHEBI:228176	pentacosan-5-ol
CHEBI:228177	pentacosan-6-ol
CHEBI:228178	pentacosan-7-ol
CHEBI:228179	pentacosan-8-ol
CHEBI:228180	pentacosan-9-ol
CHEBI:228181	pentacosan-10-ol
CHEBI:228182	pentacosan-11-ol
CHEBI:228183	pentacosan-12-ol
CHEBI:228184	pentacosan-13-ol
CHEBI:228186	1-formylpyrrolizidine(1+)
CHEBI:228187	hexacosanol
CHEBI:228190	hexacosan-2-ol
CHEBI:228191	hexacosan-3-ol
CHEBI:228192	hexacosan-4-ol
CHEBI:228193	hexacosan-5-ol
CHEBI:228194	hexacosan-6-ol
CHEBI:228195	hexacosan-7-ol
CHEBI:228196	hexacosan-8-ol
CHEBI:228197	hexacosan-9-ol
CHEBI:228198	hexacosan-10-ol
CHEBI:228199	hexacosan-11-ol
CHEBI:228200	hexacosan-12-ol
CHEBI:228201	hexacosan-13-ol
CHEBI:228203	SKF-10,047
CHEBI:228210	KU-58050
CHEBI:228211	4-azido-L-phenylalanine
CHEBI:228212	4-(phosphonomethyl)phenylalanine
CHEBI:228213	4-(carboxymethyl)phenylalanine
CHEBI:228214	benquitrione
CHEBI:228217	4-azidophenylalanine
CHEBI:228219	4-azido-D-phenylalanine
CHEBI:228220	4-(phosphonomethyl)-D-phenylalanine
CHEBI:228221	4-(carboxymethyl)-D-phenylalanine
CHEBI:741548	ethylmalonic acid
CHEBI:383703	3,6-diamino-10-methylacridinium chloride
CHEBI:437678	(S)-columbianetin
CHEBI:340673	bromohydrin pyrophosphate
CHEBI:488385	alcuronium bromide
CHEBI:315019	cilofungin
CHEBI:519990	12-epi-scalarin
CHEBI:566825	propan-1-aminium
CHEBI:568021	tioxolone
CHEBI:568802	2-(4-methoxyphenyl)-2-oxoethyl dithiobutyrate
CHEBI:569624	papulacandin B
CHEBI:580604	(R)-ketamine
CHEBI:582124	myriocin
CHEBI:583099	ent-zingiberene
CHEBI:583580	3,4,5-trimethoxydihydrocinnamic acid
CHEBI:589779	piperidinium
CHEBI:597326	pyridoxal 5'-phosphate(2-)
CHEBI:604731	pyrraline
CHEBI:606564	prostaglandin E2(1-)
CHEBI:608828	enfuvirtide
CHEBI:613010	cocaine hydrochloride
CHEBI:681569	clofarabine
CHEBI:681848	doxapram
CHEBI:681850	conivaptan
CHEBI:691037	desoximetasone
CHEBI:691622	1,3,7-trimethyluric acid
CHEBI:724125	methyl 5-aminolevulinate
CHEBI:746859	travoprost
CHEBI:370252	xylitol 5-phosphate(2-)
CHEBI:388118	N-acetyl-L-tyrosylglycylglycine
CHEBI:391960	darifenacin
CHEBI:393747	3,4-dichlorophenoxyacetic acid
CHEBI:405237	L-canavanine zwitterion
CHEBI:406059	cerivastatin(1-)
CHEBI:408174	arformoterol
CHEBI:420128	5-chlorosalicylic acid
CHEBI:421840	O-methylsalicylic acid
CHEBI:421843	(-)-carbovir
CHEBI:425902	propiophenone
CHEBI:439329	(S)-fenfluramine
CHEBI:439819	L-alpha-phenylglycine
CHEBI:453011	ciclopirox
CHEBI:454991	3,4,5-trimethoxybenzoic acid
CHEBI:456215	adenosine 5'-monophosphate(2-)
CHEBI:456216	ADP(3-)
CHEBI:473990	entecavir (anhydrous)
CHEBI:474014	dirithromycin
CHEBI:474859	maleic anhydride
CHEBI:479072	2-aminopurine
CHEBI:480999	vinorelbine
CHEBI:486417	S-(2-acetamidoethyl) (2S,3R)-3-hydroxy-2-methylpentanethioate
CHEBI:487869	clavulanate
CHEBI:488147	(23S)-methyl-3alpha,7alpha,12alpha-trihydroxy-5beta-cholan-24-oic acid
CHEBI:495056	gamma-cyclodextrin
CHEBI:495150	1-O-(alpha-D-galactopyranosyl)-N-tetracosanyl-2-aminononane-1,3,4-triol
CHEBI:495152	N-[(2S,3S,4R)-1-(alpha-D-galactopyranosyloxy)-3,4-dihydroxynonan-2-yl]hexacosanamide
CHEBI:495505	dATP(3-)
CHEBI:499361	aprepitant
CHEBI:503442	gallamine
CHEBI:506227	N-acetyl-D-glucosamine
CHEBI:507393	taurine zwitterion
CHEBI:517248	bufalin
CHEBI:518413	alverine
CHEBI:519567	2'-O-methylisoliquiritigenin
CHEBI:520819	flufenamate
CHEBI:520985	almotriptan
CHEBI:521021	4-(butylamino)benzoic acid
CHEBI:521033	dutasteride
CHEBI:521051	(R)-fenfluramine
CHEBI:521226	digitoxigenin 3-O-[beta-D-glucosyl-(1->4)-alpha-L-acofrioside]
CHEBI:521391	(R)-nomifensine
CHEBI:521393	3,5-di-O-caffeoyl-muco-quinic acid
CHEBI:528918	1-O-(alpha-D-galactopyranosyl)-N-(10-phenyldecanoyl)phytosphingosine
CHEBI:528967	1-O-(alpha-D-galactopyranosyl)-N-(6-phenylhexanoyl)phytosphingosine
CHEBI:528968	1-O-(alpha-D-galactopyranosyl)-N-(8-phenyloctanoyl)phytosphingosine
CHEBI:529996	cytochalasin D
CHEBI:530615	cidofovir(2-)
CHEBI:533015	3,3',5-triiodo-L-thyronine zwitterion
CHEBI:545687	traumatic acid
CHEBI:546808	alpha-D-Gal-(1->4)-D-Gal
CHEBI:546840	4-nitrophenyl alpha-D-galactoside
CHEBI:552760	(1R)-1,5-anhydro-1-[(3S,4S,5R)-3-(hexacosanoylamino)-4,5-dihydroxynonadecyl]-D-galactitol
CHEBI:553827	bambuterol
CHEBI:556580	fenticlor
CHEBI:562752	2-acetyl-5-methylfuran
CHEBI:563586	6-methylcoumarin
CHEBI:566519	3,4,5-trimethoxycinnamic acid
CHEBI:566789	ethylaminium
CHEBI:234362	metonitazene
CHEBI:234363	protonitazene
CHEBI:234364	butonitazene
CHEBI:234366	flunitazene
CHEBI:234367	isotodesnitazene
CHEBI:234368	etodesnitazene
CHEBI:234370	metodesnitazene
CHEBI:238698	bevantolol
CHEBI:239133	salicylanilide
CHEBI:240107	bromfenac
CHEBI:241349	dimyristoyl phosphatidylcholine
CHEBI:244752	4'-phenyl-2,2':6',3''-terpyridine
CHEBI:245199	2,2':6',2''-terpyridine
CHEBI:246422	dUMP(2-)
CHEBI:251412	adinazolam
CHEBI:253342	alosetron
CHEBI:262350	4-nitrobenzoic acid
CHEBI:266039	4-methoxyphenylethylamine
CHEBI:267413	balsalazide
CHEBI:269574	abamine
CHEBI:271436	N,N-dimethylethanolamine
CHEBI:271685	ethyltrimethylammonium
CHEBI:277842	amphotericin B methyl ester
CHEBI:278547	sodium azide
CHEBI:280152	LY-221481
CHEBI:281056	loracarbef anion
CHEBI:282234	dihydrodigitoxin
CHEBI:282662	dodecyltrimethylammonium bromide
CHEBI:287979	2-iodobenzoic acid
CHEBI:291342	desloratadine
CHEBI:291902	eptifibatide
CHEBI:295756	decyltrimethylammonium bromide
CHEBI:295975	choline phosphate(1-)
CHEBI:296881	3,4-dimethoxybenzoic acid
CHEBI:305790	thyroxine zwitterion
CHEBI:309594	oxybuprocaine
CHEBI:313639	profenamine
CHEBI:315018	echinocandin B
CHEBI:326268	1,4-butanediammonium
CHEBI:327119	azetidin-2-one
CHEBI:327995	tyraminium
CHEBI:330772	dichloroarcyriaflavin A
CHEBI:331697	atomoxetine hydrochloride
CHEBI:337298	abarelix
CHEBI:340824	methyl dihydrogen phosphate
CHEBI:340863	2-phospholactic acid
CHEBI:346954	octyltrimethylammonium bromide
CHEBI:347401	pentolinium ion
CHEBI:348530	thiouracil
CHEBI:350546	serotonin(1+)
CHEBI:351346	phenethyl isothiocyanate
CHEBI:351351	6-chlorotrimethoprim
CHEBI:354984	candicidin
CHEBI:355510	cefotiam
CHEBI:356010	5-aminopentanoic acid zwitterion
CHEBI:356416	5-ammoniolevulinate
CHEBI:356445	glycylglycine zwitterion
CHEBI:357241	glycinexylidide
CHEBI:363227	6alpha,20xi-murideoxycholic acid
CHEBI:364453	carprofen
CHEBI:365445	O-(cyclohexanecarbonyl)lysergol maleate
CHEBI:368997	N-benzyloxycarbonylglycinate
CHEBI:234004	pyroxasulfone
CHEBI:234006	questinol(1-)
CHEBI:234009	pyrido[2,3-d]pyrimidine
CHEBI:234026	2-phenyl-1,3-benzoxazole
CHEBI:234036	EC 3.2.1.169 (protein O-GlcNAcase) inhibitor
CHEBI:234042	DS16570511
CHEBI:234043	1-methylpyrrolidine
CHEBI:234045	2-butyl-3,5-dimethylpyrazine
CHEBI:234047	2-amino-4-methylpyridin-3-ol
CHEBI:234049	2,3-dinitrobenzamide
CHEBI:234050	madecassate
CHEBI:234071	1-phenylpyrazolo[3,4-b]pyridine
CHEBI:234076	CT-179
CHEBI:234084	O-[N-acetyl-alpha-neuraminyl-(2->6)-N-acetyl-alpha-D-galactosaminyl]-serine
CHEBI:234086	O-[N-acetyl-alpha-neuraminyl-(2->6)-N-acetyl-alpha-D-galactosaminyl]-threonine
CHEBI:234089	OLIG2 inhibitor
CHEBI:234092	1-phenylpyrrole
CHEBI:234095	3-phenyl-1,2,4-benzotriazine
CHEBI:234099	urazole
CHEBI:234106	(3R)-atrochrysone
CHEBI:234107	(3R)-atrochrysone carboxylate
CHEBI:234108	atrochrysone carboxylic acid
CHEBI:234109	(3R)-atrochrysone carboxylic acid
CHEBI:234110	O-((3R)-atrochrysone carboxylpantetheine-4'-phosphoryl)-L-serine(1-) residue
CHEBI:234113	WYE-28
CHEBI:234118	ampkinone
CHEBI:234119	nifurstyrenic acid
CHEBI:234120	(E)-nifurstyrenic acid
CHEBI:234121	(Z)-nifurstyrenic acid
CHEBI:234122	nifurstyrenate
CHEBI:234123	sodium nifurstyrenate
CHEBI:234125	FE201874
CHEBI:234140	(E)-nifurstyrenate
CHEBI:234141	(Z)-nifurstyrenate
CHEBI:234142	sodium (Z)-nifurstyrenate
CHEBI:234143	sodium (E)-nifurstyrenate
CHEBI:234245	DADLE
CHEBI:234264	TTK21
CHEBI:234265	SHP099
CHEBI:234274	4-phenylfentanyl
CHEBI:234275	O-phosphoserine-P-ethyl ester
CHEBI:234276	O-phospho-L-serine-P-ethyl ester
CHEBI:234277	O-phosphoserine-P-methyl ester
CHEBI:234278	O-phospho-L-serine-P-methyl ester
CHEBI:234279	5-formylcytidine
CHEBI:234280	Hexa-His
CHEBI:234281	tauro-GM2
CHEBI:234283	methyl (Z)-5-octenoate
CHEBI:234285	methyl (E)-5-octenoate
CHEBI:234286	methyl 5-octenoate
CHEBI:234289	4-hydroxy-4-methyl-7-cis-decenoic acid gamma-lactone
CHEBI:234304	tebanicline
CHEBI:234306	6-AmHap
CHEBI:234319	3-hydroxy-11Z-octadecenoyl-L-carnitine
CHEBI:234320	(3R)-hydroxy-11Z-octadecenoyl-L-carnitine
CHEBI:234326	N-cis-sinapoyltyramine
CHEBI:234327	N-sinapoyltyramine
CHEBI:234339	AT-1015 free base
CHEBI:234342	AT-1015(1+)
CHEBI:234343	AT-1015 hydrochloride monohydrate
CHEBI:234346	ombuoside
CHEBI:234359	5-aminopentyl 2,3-di-acetamido-2,3-di-deoxy-alpha-D-galacturonamidyl-(1->4)-2,3-di-acetamido-2,3-di-deoxy-beta-D-glucuronamidyl-(1->4)-2,3-di-acetamido-2,3-di-deoxy-beta-D-glucuronamidyl-(1->4)-2,3-di-acetamido-2,3-di-deoxy-alpha-D-galacturonamide
CHEBI:234360	isotonitazene
CHEBI:234361	etonitazene
CHEBI:233540	D-5-benzylhydantoin
CHEBI:233551	5-benzylhydantoin
CHEBI:233556	acetylfentanyl
CHEBI:233557	butyrfentanyl
CHEBI:233558	p-tolylfentanyl
CHEBI:233566	NCX-4040
CHEBI:233573	2-methylhexacosane
CHEBI:233579	NCC-149
CHEBI:233585	BAM15
CHEBI:233586	thiamet G
CHEBI:233593	flumatinib
CHEBI:233598	dimepyrolimet
CHEBI:233599	flufenazopyr
CHEBI:233600	quinaminoprole
CHEBI:233606	cyclopropylfentanyl
CHEBI:233612	(2R,3R)-NLD
CHEBI:233613	(2S,3S)-NLD
CHEBI:233614	NLD
CHEBI:233616	[1-methyl-2-(pyridin-3-yl)pyrrolidin-3-yl]methyl 4-(ethylamino)-4-oxobutanoate
CHEBI:233619	6-nitroparoxetine
CHEBI:233620	alpha-punicalagin
CHEBI:233621	beta-punicalagin
CHEBI:233625	1-[(3R)-3-benzylpiperazin-1-yl]-6-sulfanylhexan-1-one
CHEBI:233626	6-{[(2S)-1-phenylpropan-2-yl]amino}hexane-1-thiol
CHEBI:233627	N-{4-[(2S)-2-(methylamino)propyl]phenyl}-6-sulfanylhexanamide
CHEBI:233640	dWIZ-2
CHEBI:233643	UNC0642
CHEBI:233655	GNE
CHEBI:233670	GND
CHEBI:233671	N-(2-{[(2R)-1-phenylpropan-2-yl]amino}ethyl)lysinamide
CHEBI:233672	D-lysyl-N-(2-{[(2R)-1-phenylpropan-2-yl]amino}ethyl)glycinamide
CHEBI:233674	2,5-dioxopyrrolidin-1-yl N-[(2S)-1-phenylpropan-2-yl]-beta-alaninate
CHEBI:233675	3-[2-(4-methylphenyl)-2-oxoethyl]-4,5,6,7-tetrahydro-1,3-benzothiazol-2(3H)-iminium
CHEBI:233682	acrylfentanyl
CHEBI:233684	furanylfentanyl
CHEBI:233692	N-phenyl-N-(1-(4-(3-(tritylthio)propanamido)phenethyl)piperidin-4-yl)propionamide
CHEBI:233704	3-aminopropyl 2-acetamido-2,3-dideoxy-3-{[(3R)-3-hydroxybutanoyl]amino}-beta-D-glucopyranuronosyl-(1->4)-3-O-acetyl-2,6-dideoxy-2-(ethanimidoylamino)-alpha-L-galactopyranosyl-(1->3)-2-acetamido-2,6-dideoxy-alpha-D-glucopyranoside
CHEBI:233705	3-aminopropyl 2-acetamido-2,3-dideoxy-3-{[(3R)-3-hydroxybutanoyl]amino}-beta-D-glucopyranuronosyl-(1->4)-2-acetamido-3-O-acetyl-2,6-dideoxy-alpha-L-galactopyranosyl-(1->3)-2-acetamido-2,6-dideoxy-alpha-D-glucopyranoside
CHEBI:233722	hexapeptide
CHEBI:233771	para-methoxyfentanyl
CHEBI:233787	glucoheptaose
CHEBI:233811	morphine-6-hemisuccinate
CHEBI:233812	3-O-carboxymethylmorphine
CHEBI:233822	5,6-epoxycholesterol
CHEBI:233869	4-(phenylazo)aniline
CHEBI:233949	3-acetyl-L-phenylalanine
CHEBI:233950	3-allyl-L-phenylalanine
CHEBI:233951	3-methoxyphenylalanine
CHEBI:233952	3-methoxy-D-phenylalanine
CHEBI:233953	3-methylphenylalanine
CHEBI:233954	3-methyl-D-phenylalanine
CHEBI:233955	SBL-398
CHEBI:233958	6,8-bis(benzylsulfanyl)octanoic acid
CHEBI:233959	(6R)-6,8-bis(benzylsulfanyl)octanoic acid
CHEBI:233960	(6S)-6,8-bis(benzylsulfanyl)octanoic acid
CHEBI:233972	4-(trifluoroacetyl)-L-phenylalanine
CHEBI:233975	4-formyl-L-phenylalanine
CHEBI:233983	4-ethynylphenylalanine
CHEBI:233987	aminotipyr
CHEBI:233988	vinylfluthrin
CHEBI:233989	flufenauxirim
CHEBI:233993	AC-4-248
CHEBI:233996	butylcyclohexane
CHEBI:233997	VAS2870
CHEBI:232817	4-isopropyl-L-phenylalanine
CHEBI:232917	4-ethynyl-L-phenylalanine
CHEBI:232918	4-(trifluoromethyl)-L-phenylalanine
CHEBI:232934	3-acetylphenylalanine
CHEBI:232999	trioxyflanilide
CHEBI:233000	beta-D-GlcpA-(1->2)-alpha-D-Manp-(1->3)-[beta-D-Xylp-(1->2)]-alpha-D-Manp-(1->3)-[beta-D-Xylp-(1->2)]-alpha-D-Manp
CHEBI:233008	4-bromo-D-phenylalanine
CHEBI:233009	4-bromophenylalanine
CHEBI:233010	N-acetyl-alpha-L-Fucp-(1->3)-2-N-acetyl-4-N-(3R,5R)-dihydroxyhexanoyl-alpha-D-quip-(1->2)-alpha-L-Rhap
CHEBI:233050	binucleine 2
CHEBI:233051	[(4)-N-acetyl-alpha-L-Fucp-(1->3)-2-N-acetyl-4-N-(3R,5R)-dihydroxyhexanoyl-alpha-D-quip-(1->2)-alpha-L-Rhap-(1->)] residue
CHEBI:233052	RG-2833
CHEBI:233122	3-ethynyl-L-phenylalanine
CHEBI:233123	2-bromo-L-phenylalanine
CHEBI:233124	2-iodo-L-phenylalanine
CHEBI:233125	2-methyl-L-phenylalanine
CHEBI:233126	2-methoxy-L-phenylalanine
CHEBI:233129	3-nitro-L-phenylalanine
CHEBI:233130	3-cyano-L-phenylalanine
CHEBI:233131	3-azido-L-phenylalanine
CHEBI:233132	3-iodo-L-phenylalanine
CHEBI:233134	3-methoxy-L-phenylalanine
CHEBI:233149	oxaceprol
CHEBI:233155	3-amino-5-(4-methoxyphenyl)-2-thiophenecarboxamide
CHEBI:233173	(-)-FR901483(2-)
CHEBI:233197	devimistat
CHEBI:233234	2-ethylfenchol
CHEBI:233272	2-methyl-4-ethylthiazoline
CHEBI:233274	2-acetamido-2-deoxy-alpha-D-glucopyranosyluronic acid-(1->4)-[2-amino-2-deoxy-beta-D-glucopyranosyl-(1->7)]-3-deoxy-alpha-D-manno-oct-2-ulopyranonosidonic acid-(2->5)-2-(3-amino)propyl-3-deoxy-alpha-D-manno-oct-2-ulopyranosidonic acid
CHEBI:233300	fen-G4
CHEBI:233301	fluoroglycofen-ethyl
CHEBI:233335	MRS4833
CHEBI:233336	P2Y14 receptor antagonist
CHEBI:233345	P. aeruginosa serotype O5 O-antigen polysaccharide
CHEBI:233346	beta-D-ManpNAc3NAmA-(1->4)-beta-D-ManpNAc3NAcA-(1->3)-alpha-D-FucpNAc
CHEBI:233402	zipalertinib
CHEBI:233404	EC 1.14.11.68 ([histone H3]-trimethyl-L-lysine(27) demethylase) inhibitor
CHEBI:233419	5-ethynylcytosine
CHEBI:233423	antifibrotic agent
CHEBI:233424	(E)-PUGNAc
CHEBI:233425	PUGNAc
CHEBI:233437	5-ethynyluridine
CHEBI:233441	oxime ester
CHEBI:233442	chemosensitiser
CHEBI:233444	8-aminopurines
CHEBI:233445	(+-)-suloctidil
CHEBI:233446	suzetrigine
CHEBI:233447	2-methylnaphthalen-1-amine
CHEBI:233451	(1R,2S)-suloctidil
CHEBI:233482	alpha-D-GlcNAcp-(1->4)-beta-D-(2,3-diNAc)ManAp
CHEBI:233483	alpha-D-GlcNAcp-(1->4)-alpha-D-(2,3-diNAc)ManAp
CHEBI:233484	alpha-D-GlcNAcp-(1->4)-beta-D-(2,3-diNAc)ManAp-(1->3)-beta-L-(4NMe)FucNAcp
CHEBI:233486	alpha-D-GlcNAcp-(1->4)-beta-D-(2,3-diNAc)ManAp-(1->3)-beta-L-(4NMe)FucNAcp-(1->6)-[L-alpha-D-Hepp-(1->4)]-alpha-D-GlcNp
CHEBI:233493	prochlorosulfone
CHEBI:233498	3,4,5-tricaffeoylquinic acid
CHEBI:233499	3,4,5-tri-(E)-caffeoylquinic acid
CHEBI:233500	post-transition metal atom
CHEBI:233516	keratan sulfate proteoglycan
CHEBI:233519	5-aminopentyl 3,6-dideoxy-alpha-L-xylo-hexopyranosyl-(1->3)-[3,6-dideoxy-alpha-L-xylo-hexopyranosyl-(1->6)]-alpha-D-Glcp
CHEBI:233520	5-aminopentyl 3,6-dideoxy-alpha-D-xylo-hexopyranosyl-(1->3)-[3,6-dideoxy-alpha-D-xylo-hexopyranosyl-(1->6)]-alpha-D-Glcp
CHEBI:233521	5-aminopentyl 6-deoxy-alpha-L-Galp-(1->3)-[6-deoxy-alpha-L-Galp-(1->6)]-alpha-D-Glcp
CHEBI:233528	heparin proteoglycan
CHEBI:233531	5-aminopentyl 2-acetamido-2-deoxy-4-O-(4,6-dideoxy-4-formamido-beta-D-Glcp)-alpha-D-Galp
CHEBI:233532	5-aminopentyl 2-O-(2-acetamido-2,6-dideoxy-beta-D-Glcp)-4,6-dideoxy-4-formamido-beta-D-Glcp
CHEBI:90	(-)-epicatechin
CHEBI:165	(1S,4R)-fenchone
CHEBI:598	1-alkyl-2-acylglycerol
CHEBI:776	16alpha-hydroxyestrone
CHEBI:943	2,6-dichlorobenzonitrile
CHEBI:1148	2-hydroxybutyric acid
CHEBI:1233	3-(all-trans-octaprenyl)benzene-1,2-diol
CHEBI:1269	2-polyprenylphenol
CHEBI:1296	20-hydroxycholesterol
CHEBI:1359	3'-phosphopolynucleotide
CHEBI:1624	3-oxo-5beta-steroid
CHEBI:1712	3alpha-hydroxy-5beta-pregnan-20-one
CHEBI:1722	3beta-hydroxy-Delta(5)-steroid
CHEBI:1734	4'-O-methylisoflavone
CHEBI:1895	4-methylbenzyl alcohol
CHEBI:2030	5-aminoimidazole-4-carboxamide
CHEBI:2220	6-O-(beta-D-xylopyranosyl)-beta-D-glucopyranoside
CHEBI:2295	7alpha -hydroxytestosterone
CHEBI:2303	8-(1,1-dimethylallyl)galangin
CHEBI:2365	(+)-abscisic acid
CHEBI:2376	acarbose
CHEBI:2453	acyclovir
CHEBI:2469	adefovir
CHEBI:2631	amentoflavone
CHEBI:2639	amiloride
CHEBI:2676	amoxicillin
CHEBI:2679	amphetamine
CHEBI:2682	amphotericin B
CHEBI:2686	amrinone
CHEBI:2700	anandamide
CHEBI:2719	Ile(5)-angiotensin II
CHEBI:2762	antimycin A
CHEBI:2790	apramycin
CHEBI:2873	asiatic acid
CHEBI:2877	aspartame
CHEBI:2914	atracurium
CHEBI:2955	azithromycin
CHEBI:2956	azlocillin
CHEBI:3008	bellidifolin
CHEBI:3013	bendroflumethiazide
CHEBI:3048	benzatropine
CHEBI:3082	betaxolol
CHEBI:3084	bethanechol
CHEBI:3087	betulinic acid
CHEBI:3090	bicalutamide
CHEBI:3112	biperiden
CHEBI:3139	bleomycin A2
CHEBI:3176	brinzolamide
CHEBI:3183	brompheniramine
CHEBI:3213	bumetanide
CHEBI:3215	bupivacaine
CHEBI:3216	buprenorphine
CHEBI:3238	butenafine
CHEBI:3240	butoconazole
CHEBI:3242	butorphanol
CHEBI:3243	butorphanol D-tartrate
CHEBI:3252	C-1027 chromophore
CHEBI:3303	calcein am
CHEBI:3319	calicheamicin gamma1(I)
CHEBI:3353	candoxatril
CHEBI:3354	candoxatrilat
CHEBI:3385	carbachol
CHEBI:3387	carbamazepine
CHEBI:3395	carbidopa
CHEBI:3398	carbinoxamine
CHEBI:3419	carisoprodol
CHEBI:3478	cefaclor
CHEBI:3485	cefdinir
CHEBI:3493	cefoperazone
CHEBI:3499	cefotetan
CHEBI:3504	cefpodoxime
CHEBI:3510	ceftibuten
CHEBI:3523	cellodextrin
CHEBI:3537	cefaloridine
CHEBI:3558	cerivastatin
CHEBI:3567	cetyltrimethylammonium bromide
CHEBI:3637	chloroprocaine hydrochloride
CHEBI:3640	chlorothiazide
CHEBI:3642	chlorphenesin
CHEBI:3650	chlorpropamide
CHEBI:3655	chlorzoxazone
CHEBI:3663	cholesteryl palmitate
CHEBI:3696	cidofovir anhydrous
CHEBI:3697	cilastatin
CHEBI:3716	cinoxacin
CHEBI:3720	cisapride
CHEBI:3732	clarithromycin
CHEBI:3738	clemastine
CHEBI:3743	clidinium
CHEBI:3745	clindamycin
CHEBI:3749	clofazimine
CHEBI:3756	clonazepam
CHEBI:3856	confertin
CHEBI:3900	costunolide
CHEBI:3930	cryptolepine
CHEBI:3960	cupressuflavone
CHEBI:3994	cyclizine
CHEBI:3996	cyclobenzaprine
CHEBI:4031	cyclosporin A
CHEBI:4046	cyproheptadine
CHEBI:4075	(R)-(1-aminoethyl)phosphonic acid
CHEBI:4222	D-pantetheine 4'-phosphate
CHEBI:4309	dalfopristin
CHEBI:4315	danazol
CHEBI:4325	dapsone
CHEBI:4354	decursinol
CHEBI:4379	delavirdine mesylate
CHEBI:4392	demeclocycline
CHEBI:4470	dextromethorphan
CHEBI:4474	dezocine
CHEBI:4495	diazoxide
CHEBI:4513	dicoumarol
CHEBI:4514	dicyclomine
CHEBI:4551	digoxin
CHEBI:4562	dihydroergotamine
CHEBI:4629	diosgenin
CHEBI:4670	dobutamine
CHEBI:4702	dorzolamide
CHEBI:4717	droperidol
CHEBI:4728	dyphylline
